"focal_resid","response_resid","province","term","predictor"
-0.288271336940724,0.343978874252756,"Anhui","z_hist_report_density","Historical survey effort"
-0.713086555287541,-0.262006434943107,"Beijing","z_hist_report_density","Historical survey effort"
-0.411107479884587,-0.499154916717377,"Chongqing","z_hist_report_density","Historical survey effort"
-1.2372196779447,-0.820616627143721,"Fujian","z_hist_report_density","Historical survey effort"
0.633589666322213,0.159470766705938,"Gansu","z_hist_report_density","Historical survey effort"
-0.496386680075309,-1.06621940026894,"Guangdong","z_hist_report_density","Historical survey effort"
0.225880992048465,-0.0158535651626109,"Guangxi","z_hist_report_density","Historical survey effort"
0.368354178011502,0.14687317142743,"Guizhou","z_hist_report_density","Historical survey effort"
0.102297393831512,1.22127238286459,"Hainan","z_hist_report_density","Historical survey effort"
0.231925676750854,-0.846693867488503,"Hebei","z_hist_report_density","Historical survey effort"
0.144237953776755,-0.765783885960172,"Heilongjiang","z_hist_report_density","Historical survey effort"
-0.18404436391258,0.105056708863645,"Henan","z_hist_report_density","Historical survey effort"
-0.294127958048356,-0.10814536525051,"Hubei","z_hist_report_density","Historical survey effort"
0.0340119745382304,0.454447353141816,"Hunan","z_hist_report_density","Historical survey effort"
-0.45090907264996,-0.165714796738522,"Inner Mongolia","z_hist_report_density","Historical survey effort"
3.91373256378432,0.229856400298452,"Jiangsu","z_hist_report_density","Historical survey effort"
0.138880592027254,-0.00856134302374949,"Jiangxi","z_hist_report_density","Historical survey effort"
0.00141624217347618,-0.203729343553128,"Jilin","z_hist_report_density","Historical survey effort"
-0.185995733640381,0.116646306236272,"Liaoning","z_hist_report_density","Historical survey effort"
0.0543159070431225,0.477500938649792,"Ningxia","z_hist_report_density","Historical survey effort"
-0.310796459742313,-0.576158018694968,"Qinghai","z_hist_report_density","Historical survey effort"
-0.060394979016285,0.434171662469223,"Shaanxi","z_hist_report_density","Historical survey effort"
-0.813280659107515,-0.199877263736848,"Shandong","z_hist_report_density","Historical survey effort"
0.389788646055023,0.0239444286668512,"Shanghai","z_hist_report_density","Historical survey effort"
-0.0266964701855825,-0.94016591635214,"Shanxi","z_hist_report_density","Historical survey effort"
0.373762457950729,-0.318972199123267,"Sichuan","z_hist_report_density","Historical survey effort"
-1.00989840870622,1.66788275060408,"Tianjin","z_hist_report_density","Historical survey effort"
0.189433790596419,0.489086143926006,"Tibet","z_hist_report_density","Historical survey effort"
-0.0853973480166764,0.389226275185714,"Xinjiang","z_hist_report_density","Historical survey effort"
0.509605345895299,0.285757023977221,"Yunnan","z_hist_report_density","Historical survey effort"
-0.743620197646441,0.25248175688778,"Zhejiang","z_hist_report_density","Historical survey effort"
-0.206503698690575,0.269386188037732,"Anhui","z_curr_report_density","Current survey effort"
0.128067760264378,-0.159570701002656,"Beijing","z_curr_report_density","Current survey effort"
-0.433475994126587,-0.667953829743352,"Chongqing","z_curr_report_density","Current survey effort"
-1.26629205202824,-1.3114359432169,"Fujian","z_curr_report_density","Current survey effort"
0.683228484810102,0.426431134547641,"Gansu","z_curr_report_density","Current survey effort"
-0.460968508266223,-1.24199496913684,"Guangdong","z_curr_report_density","Current survey effort"
0.33341047203461,0.119668293674635,"Guangxi","z_curr_report_density","Current survey effort"
0.426971960059857,0.315443719457089,"Guizhou","z_curr_report_density","Current survey effort"
0.19840558931903,1.30394170910143,"Hainan","z_curr_report_density","Current survey effort"
0.296124603269978,-0.728299467942021,"Hebei","z_curr_report_density","Current survey effort"
0.281915200620408,-0.648248407454301,"Heilongjiang","z_curr_report_density","Current survey effort"
-0.0434769023903824,0.097121637593549,"Henan","z_curr_report_density","Current survey effort"
-0.321155757859927,-0.233864451247861,"Hubei","z_curr_report_density","Current survey effort"
0.0553822845323105,0.477179678711356,"Hunan","z_curr_report_density","Current survey effort"
-0.495588760537466,-0.359904323011585,"Inner Mongolia","z_curr_report_density","Current survey effort"
-0.00639508024932857,-0.0195284331533544,"Jiangsu","z_curr_report_density","Current survey effort"
0.13591395718276,0.0437359900457752,"Jiangxi","z_curr_report_density","Current survey effort"
0.139831740718734,-0.141013955909787,"Jilin","z_curr_report_density","Current survey effort"
-0.0950031295130631,0.0856914476041703,"Liaoning","z_curr_report_density","Current survey effort"
0.054580668769345,0.498594348574046,"Ningxia","z_curr_report_density","Current survey effort"
-0.129017865057723,-0.61452962532583,"Qinghai","z_curr_report_density","Current survey effort"
-0.118003819009703,0.384975022897066,"Shaanxi","z_curr_report_density","Current survey effort"
-0.69742782529272,-0.461897064479308,"Shandong","z_curr_report_density","Current survey effort"
2.26356042752906,1.01605764321319,"Shanghai","z_curr_report_density","Current survey effort"
-0.025450260933902,-0.94991523054939,"Shanxi","z_curr_report_density","Current survey effort"
0.329808561919474,-0.194382660424088,"Sichuan","z_curr_report_density","Current survey effort"
-0.870853256953156,1.34035422639409,"Tianjin","z_curr_report_density","Current survey effort"
0.183202345575447,0.559438602742086,"Tibet","z_curr_report_density","Current survey effort"
-0.00108257875481256,0.39411892593677,"Xinjiang","z_curr_report_density","Current survey effort"
0.495378653864915,0.476155106200021,"Yunnan","z_curr_report_density","Current survey effort"
-0.835087220806607,-0.0757546121333645,"Zhejiang","z_curr_report_density","Current survey effort"
-0.0231812570986613,0.358984248477127,"Anhui","z_gdp_per_capita","Per capita GDP"
1.04215310329535,-0.0753950522673447,"Beijing","z_gdp_per_capita","Per capita GDP"
0.355506436551655,-0.424924182464798,"Chongqing","z_gdp_per_capita","Per capita GDP"
1.37265115048551,-0.556055684434886,"Fujian","z_gdp_per_capita","Per capita GDP"
-0.861248610290074,0.00246332829289938,"Gansu","z_gdp_per_capita","Per capita GDP"
0.537542941970889,-0.961866599649478,"Guangdong","z_gdp_per_capita","Per capita GDP"
-0.61686430546822,-0.113953087381837,"Guangxi","z_gdp_per_capita","Per capita GDP"
-0.681120715510882,0.0310631209967033,"Guizhou","z_gdp_per_capita","Per capita GDP"
-0.3907169705812,1.16170512520763,"Hainan","z_gdp_per_capita","Per capita GDP"
-0.538732868926015,-0.934550969871779,"Hebei","z_gdp_per_capita","Per capita GDP"
-0.556809180500651,-0.850575589674506,"Heilongjiang","z_gdp_per_capita","Per capita GDP"
-0.292445929330752,0.0768865697129257,"Henan","z_gdp_per_capita","Per capita GDP"
0.347058965049035,-0.0424313296425658,"Hubei","z_gdp_per_capita","Per capita GDP"
-0.15329842000935,0.431461811105019,"Hunan","z_gdp_per_capita","Per capita GDP"
0.802190017994724,-0.0282436903814024,"Inner Mongolia","z_gdp_per_capita","Per capita GDP"
0.0063686803812718,-0.0157902023430731,"Jiangsu","z_gdp_per_capita","Per capita GDP"
-0.239336040552443,-0.0498503170347674,"Jiangxi","z_gdp_per_capita","Per capita GDP"
-0.497225721379329,-0.271423925171985,"Jilin","z_gdp_per_capita","Per capita GDP"
-0.168715485714477,0.105422107358189,"Liaoning","z_gdp_per_capita","Per capita GDP"
-0.22797273642082,0.443083416127978,"Ningxia","z_gdp_per_capita","Per capita GDP"
-0.0955881570499638,-0.569578680764215,"Qinghai","z_gdp_per_capita","Per capita GDP"
0.102678629625881,0.451936450833041,"Shaanxi","z_gdp_per_capita","Per capita GDP"
0.437449224012559,-0.0891736628019385,"Shandong","z_gdp_per_capita","Per capita GDP"
-0.724346012655467,-0.0990928396812071,"Shanghai","z_gdp_per_capita","Per capita GDP"
-0.111364196581385,-0.953626049131647,"Shanxi","z_gdp_per_capita","Per capita GDP"
-0.293121273049197,-0.382368490124934,"Sichuan","z_gdp_per_capita","Per capita GDP"
0.910265586942056,1.85525718068263,"Tianjin","z_gdp_per_capita","Per capita GDP"
-0.182446058310522,0.452348054063225,"Tibet","z_gdp_per_capita","Per capita GDP"
0.238086966336868,0.426976693461566,"Xinjiang","z_gdp_per_capita","Per capita GDP"
-0.51741810625416,0.183307901785234,"Yunnan","z_gdp_per_capita","Per capita GDP"
1.02000034303777,0.438004344718195,"Zhejiang","z_gdp_per_capita","Per capita GDP"
-0.559056741644483,0.691458416337251,"Anhui","z_area_km2","Area"
0.163727546844507,-0.313538196923649,"Beijing","z_area_km2","Area"
-0.534492604103098,-0.158408291914939,"Chongqing","z_area_km2","Area"
-0.155630674680415,-0.651011406016616,"Fujian","z_area_km2","Area"
0.00735489562396938,0.115230605791307,"Gansu","z_area_km2","Area"
-0.18262213038145,-0.927376898197419,"Guangdong","z_area_km2","Area"
-0.461827225643192,0.241966517291105,"Guangxi","z_area_km2","Area"
-0.596504383848755,0.475053336265106,"Guizhou","z_area_km2","Area"
-0.8423921716796,1.71105512530615,"Hainan","z_area_km2","Area"
-0.536584817907277,-0.545217228539156,"Hebei","z_area_km2","Area"
0.104622235985783,-0.836498527693418,"Heilongjiang","z_area_km2","Area"
-0.608130274033312,0.474878990968302,"Henan","z_area_km2","Area"
-0.228358782828848,0.0448995464199794,"Hubei","z_area_km2","Area"
-0.328146073150727,0.645605341238466,"Hunan","z_area_km2","Area"
2.36091548479433,-1.52805287742547,"Inner Mongolia","z_area_km2","Area"
-0.0741520840273721,0.0270244839172219,"Jiangsu","z_area_km2","Area"
-0.450102135959449,0.247831721912294,"Jiangxi","z_area_km2","Area"
-0.607034410759857,0.153765876596074,"Jilin","z_area_km2","Area"
-0.58580763160351,0.473441948545022,"Liaoning","z_area_km2","Area"
-0.727583766027993,0.902675934682239,"Ningxia","z_area_km2","Area"
0.794757747918474,-1.02474821862086,"Qinghai","z_area_km2","Area"
-0.246551983363868,0.583211568200345,"Shaanxi","z_area_km2","Area"
-0.466801173182115,0.126326020869645,"Shandong","z_area_km2","Area"
0.0397980035739391,-0.024050736700465,"Shanghai","z_area_km2","Area"
-0.473922834805079,-0.659311716462501,"Shanxi","z_area_km2","Area"
0.378362250824309,-0.565395226155584,"Sichuan","z_area_km2","Area"
-0.542317008146733,2.05095425610855,"Tianjin","z_area_km2","Area"
2.12426352656771,-0.77418087788981,"Tibet","z_area_km2","Area"
3.35159180655339,-1.57970964944753,"Xinjiang","z_area_km2","Area"
0.0884006180151654,0.201584782641181,"Yunnan","z_area_km2","Area"
-0.205775208924452,0.420535378897159,"Zhejiang","z_area_km2","Area"
-0.785098033418146,0.399313591181388,"Anhui","z_habitat_heterogeneity","Habitat heterogeneity"
0.631705662662226,-0.247005334620001,"Beijing","z_habitat_heterogeneity","Habitat heterogeneity"
0.0830600021801943,-0.477193893731072,"Chongqing","z_habitat_heterogeneity","Habitat heterogeneity"
-0.823122176053549,-0.703710332130971,"Fujian","z_habitat_heterogeneity","Habitat heterogeneity"
1.07744838034244,0.068541692687972,"Gansu","z_habitat_heterogeneity","Habitat heterogeneity"
0.169393064384694,-1.04297514666488,"Guangdong","z_habitat_heterogeneity","Habitat heterogeneity"
-0.200079762822461,-0.0206064614383549,"Guangxi","z_habitat_heterogeneity","Habitat heterogeneity"
0.468943867425018,0.101465463508943,"Guizhou","z_habitat_heterogeneity","Habitat heterogeneity"
0.164601868941736,1.2070344727265,"Hainan","z_habitat_heterogeneity","Habitat heterogeneity"
0.210320259087557,-0.871261562988882,"Hebei","z_habitat_heterogeneity","Habitat heterogeneity"
-0.691674703476777,-0.742115402583747,"Heilongjiang","z_habitat_heterogeneity","Habitat heterogeneity"
-1.28188085848424,0.177351161092919,"Henan","z_habitat_heterogeneity","Habitat heterogeneity"
0.635606627186811,-0.119717748688057,"Hubei","z_habitat_heterogeneity","Habitat heterogeneity"
0.554556743308713,0.426044599428242,"Hunan","z_habitat_heterogeneity","Habitat heterogeneity"
0.517630066014722,-0.161825421166068,"Inner Mongolia","z_habitat_heterogeneity","Habitat heterogeneity"
0.0190555644171979,-0.0175584774198308,"Jiangsu","z_habitat_heterogeneity","Habitat heterogeneity"
0.889554205510739,-0.0594328651449522,"Jiangxi","z_habitat_heterogeneity","Habitat heterogeneity"
-1.01397549485239,-0.155802794833048,"Jilin","z_habitat_heterogeneity","Habitat heterogeneity"
-0.766580242095513,0.164662144804034,"Liaoning","z_habitat_heterogeneity","Habitat heterogeneity"
0.536085428026026,0.448694000113911,"Ningxia","z_habitat_heterogeneity","Habitat heterogeneity"
-1.82521722895536,-0.470150761303494,"Qinghai","z_habitat_heterogeneity","Habitat heterogeneity"
1.04654663769177,0.388417608521534,"Shaanxi","z_habitat_heterogeneity","Habitat heterogeneity"
-2.09512993952212,-0.0494388238345108,"Shandong","z_habitat_heterogeneity","Habitat heterogeneity"
-0.308112178607261,0.0139833168213497,"Shanghai","z_habitat_heterogeneity","Habitat heterogeneity"
0.427039550745405,-0.958706410656389,"Shanxi","z_habitat_heterogeneity","Habitat heterogeneity"
1.76091803820502,-0.425900646487999,"Sichuan","z_habitat_heterogeneity","Habitat heterogeneity"
-1.26978874773287,1.79162229262067,"Tianjin","z_habitat_heterogeneity","Habitat heterogeneity"
-0.545892148556117,0.503004516383406,"Tibet","z_habitat_heterogeneity","Habitat heterogeneity"
-0.0843462135327553,0.398599286771618,"Xinjiang","z_habitat_heterogeneity","Habitat heterogeneity"
1.75697587003287,0.170458978694647,"Yunnan","z_habitat_heterogeneity","Habitat heterogeneity"
0.74145589194642,0.26420895833512,"Zhejiang","z_habitat_heterogeneity","Habitat heterogeneity"
